ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,URBANISATION_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
I,A,FRA,WB_WDI_BX_KLT_DINV_WD_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,"Foreign direct investment, net inflows (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.421696228,0.319170842,0.325503431,0.429620545,0.653126352,0.437655611,0.265342187,0.466572683,0.492594801,0.425555764,0.472661676,0.405399422,0.27420089,0.311855278,0.456730859,0.474304325,0.425633765,0.554852757,0.839896513,1.013425453,1.048248019,1.203590348,1.571568078,1.578994724,1.139909485,1.487964708,1.374197072,1.590178586,1.971962267,3.091716021,3.041170274,3.658997905,3.454135963,2.307824826,1.687774472,3.883730658,3.406461183,3.154494499,2.323267,0.682311493,1.46961673,1.540052933,1.227900715,1.188234049,0.176974175,1.76596183,1.442003214,1.689280722,2.785941846,1.964869433,0.731471704,3.304053122,4.018031914,0.590645171,1.647001855
I,A,ISR,WB_WDI_NV_AGR_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,"Agriculture, forestry, and fishing, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.043244022,1.902370294,1.808279512,2.001113706,1.735868031,1.533666083,1.759485684,1.815686878,1.708175836,1.616924448,1.87834313,1.819063187,1.747170946,1.809437958,2.141396613,1.829758764,1.850001715,1.49262995,1.521428077,1.387833351,1.420556356,1.451446692,1.433323616,1.389330716,1.346439408,1.366566065,1.326038355,1.161833656,1.286145939,1.282077228
I,A,NOR,WB_WDI_FM_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,Monetary Sector credit to private sector (% GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,32.52208634,33.15240504,33.38405941,33.22558389,32.84105508,31.8936923,32.84919462,32.72917623,33.3330362,34.68510664,33.36610947,33.67445115,34.17219006,34.02653777,33.45546918,34.15789443,30.6834116,31.76523297,31.2575086,31.51854371,30.47263564,30.78465698,31.57286836,32.46229904,36.46813535,42.9696196,53.16456784,59.66522491,61.22071907,62.37320712,61.65529345,55.94510478,55.09947817,53.51513501,53.53026274,54.82630734,56.92234173,62.07790842,68.9283078,67.13682121,64.28933983,89.54489286,95.60127803,98.45594577,96.65054322,98.52829091,89.07779372,99.01036957,101.8214928,108.7067654,109.5568697,107.2576567,105.1200403,106.418754,109.5177204,117.4406097,122.9007055,123.2510398,121.0596377,126.6759746,138.3811993,116.2390427,93.44386485,108.2211928,109.76191
I,A,NOR,WB_WDI_NY_GDP_MKTP_CN,_T,_T,_T,XDC,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Norway,GDP (current LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,3.79E+10,4.13E+10,4.45E+10,4.78E+10,5.25E+10,5.79E+10,6.25E+10,6.84E+10,7.31E+10,7.95E+10,9.15E+10,1.03E+11,1.14E+11,1.30E+11,1.50E+11,1.72E+11,1.96E+11,2.21E+11,2.44E+11,2.69E+11,3.18E+11,3.65E+11,4.04E+11,4.50E+11,5.06E+11,5.62E+11,5.82E+11,6.35E+11,6.64E+11,7.09E+11,7.50E+11,7.90E+11,8.13E+11,8.55E+11,8.97E+11,9.63E+11,1.05E+12,1.14E+12,1.16E+12,1.27E+12,1.51E+12,1.57E+12,1.56E+12,1.62E+12,1.79E+12,2.00E+12,2.22E+12,2.36E+12,2.62E+12,2.44E+12,2.61E+12,2.81E+12,2.98E+12,3.09E+12,3.16E+12,3.13E+12,3.12E+12,3.32E+12,3.58E+12,3.60E+12,3.46E+12,4.32E+12,5.73E+12,5.10E+12,5.20E+12
I,A,MUS,WB_WDI_NY_GDP_PCAP_KD,_T,_T,_T,USD_K_2015,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mauritius,GDP per capita (constant 2015 US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,1424.290103,1748.632568,1713.42321,1901.240626,1728.136829,1744.025022,1647.203371,1686.290259,1541.603709,1589.789878,1557.332653,1598.286577,1705.624306,1881.792646,2016.776622,2003.206006,2439.344231,2557.111658,2620.59779,2665.947017,2357.63224,2459.594645,2563.273945,2549.556068,2641.575217,2802.285385,3051.86356,3298.437852,3498.280938,3626.60106,3859.644415,3987.559453,4191.740218,4352.855119,4469.874165,4621.616396,4830.209938,5041.406865,5291.58766,5361.158738,5744.198302,5889.771385,5943.480812,6250.263705,6480.136485,6556.388192,6843.399777,7202.438539,7563.031437,7793.030821,8114.82056,8432.191293,8702.822429,8973.515501,9300.078786,9630.543784,9995.650286,10379.91387,10789.92415,11098.31371,9483.676026,9804.003186,10688.43831,11348.43377,11934.77091
I,A,USA,WB_WDI_NE_RSB_GNFS_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,External balance on goods and services (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.367929653,0.053311585,-0.263698978,0.28834497,-0.052742514,0.948184585,-0.087060401,-1.109314611,-1.078712825,-0.858094501,-0.456933749,-0.390359836,-0.597346304,-1.421063841,-2.544250774,-2.627761047,-2.8794678,-2.981742312,-2.089053666,-1.537530266,-1.305603219,-0.464637879,-0.532764691,-0.950257919,-1.269164331,-1.174933889,-1.193800862,-1.188812039,-1.795368685,-2.694894587,-3.717441549,-3.560286338,-4.023611082,-4.555995641,-5.190562101,-5.674443569,-5.692505161,-5.084437358,-5.016101065,-2.89508993,-3.537173617,-3.715551934,-3.393736572,-2.840631566,-2.899602722,-2.879926413,-2.691997947,-2.789544652,-2.888400841,-2.700017047,-2.973351936,-3.688724119,-3.745130477,-2.921504508,-3.163720872
I,A,ISR,WB_WDI_NY_GDP_MKTP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,GDP (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,7.52E+10,8.36E+10,9.21E+10,1.02E+11,1.10E+11,1.20E+11,1.20E+11,1.23E+11,1.43E+11,1.63E+11,1.75E+11,1.94E+11,2.18E+11,2.30E+11,2.45E+11,2.52E+11,2.53E+11,2.56E+11,2.70E+11,2.87E+11,2.92E+11,3.07E+11,3.14E+11,3.24E+11,3.27E+11,3.40E+11,3.55E+11,3.80E+11,3.91E+11,3.93E+11,4.22E+11,4.55E+11,4.90E+11,5.10E+11,5.48E+11,5.84E+11,6.18E+11,6.41E+11,6.67E+11,6.89E+11,7.48E+11,7.50E+11,7.49E+11,7.60E+11,7.96E+11,8.30E+11,8.77E+11,9.32E+11,9.62E+11,9.74E+11,1.03E+12,1.08E+12,1.11E+12,1.16E+12,1.20E+12,1.23E+12,1.28E+12,1.34E+12,1.39E+12,1.44E+12,1.41E+12,1.55E+12,1.64E+12,1.67E+12,1.69E+12
I,A,IND,WB_WDI_FM_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,Monetary Sector credit to private sector (% GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,7.843132628,8.516176155,8.980480807,9.10745401,8.536791909,9.270091621,9.515407718,9.116728704,9.820643428,10.40012864,11.2365497,12.49343793,12.92235768,13.09386383,12.91379979,14.93373333,17.8877017,18.04178519,19.6954207,20.95673624,20.54345895,21.22546245,22.68789892,22.89266876,24.28257464,24.56366516,25.8010011,25.38235951,25.27511744,26.58981401,24.91645657,23.82174445,24.69824025,23.83205539,23.6473414,22.5107747,23.40244204,23.55532535,23.67774686,25.42286221,28.33955116,28.61941543,32.30648907,31.62626562,36.19180385,40.06798048,43.62775243,45.62776475,49.55936669,48.12444791,50.55537498,51.28923313,51.88850765,52.38570952,51.88218736,51.86752408,49.10122542,48.7940214,50.33816275,50.74246174,54.50529025,50.14215814,,,
I,A,ISR,WB_WDI_NY_GDP_NGAS_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,Natural gas rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33E-04,4.64E-04,5.03E-04,3.30E-04,2.75E-04,2.98E-04,3.38E-04,2.86E-04,2.63E-04,0.034935428,0.0589531,0.087137221,0.093181361,0.102676352,0.084927621,0.085792182,0.128582797,0.078700915,0.1573851,0.166664594,0.140169,0.110801915,0.127388101,0.199534287,0.181189344,0.264595242,0.429728213,,,
I,A,BRA,WB_WDI_NY_GDP_MINR_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Brazil,Mineral rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.489549108,0.397243118,0.458517275,0.380213589,0.564246681,0.648535358,0.866695811,0.61931404,0.493968869,0.567144839,0.707473754,0.646954627,0.680272326,0.978207998,0.989265372,1.10649848,0.856235317,0.801432362,0.843087563,0.753599478,0.768736211,0.668690323,0.65383307,0.401330253,0.256437174,0.186451622,0.19335411,0.164715647,0.291965683,0.347740644,0.287289488,0.427934715,0.427572122,0.216753355,0.099336685,0.824394035,0.885931939,1.549182092,1.868139355,0.590993461,1.631334779,1.812910522,1.284449284,1.369495042,0.819525993,0.570992537,0.771513115,0.827049854,0.839935533,0.799151749,1.144589399,4.488940185,,,
I,A,GRC,WB_WDI_EG_GDP_PUSE_KO_PP_KD,_T,_T,_T,PPP,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80086463,13.09039369,12.8650482,12.82051842,12.72263681,12.87574877,12.64898635,12.59066133,12.36662263,12.64542265,12.49458177,12.6476308,13.08993523,13.4582619,13.91422072,13.82800204,14.72810569,15.26800426,15.16826761,15.02394305,15.10203319,14.05065288,12.97359712,14.42128089,14.66248082,14.5937102,14.91816284,14.89508512,15.66141025,16.27497915,16.57369322,17.42781972,18.30185289,19.57406411,
I,A,MMR,WB_WDI_NY_GDP_MKTP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Myanmar,GDP (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,3.44E+12,3.46E+12,3.60E+12,4.08E+12,3.84E+12,4.25E+12,4.04E+12,3.80E+12,4.26E+12,4.40E+12,4.62E+12,4.81E+12,4.93E+12,4.88E+12,5.14E+12,5.35E+12,5.68E+12,6.02E+12,6.41E+12,6.74E+12,7.28E+12,7.74E+12,8.18E+12,8.53E+12,8.96E+12,9.21E+12,9.11E+12,8.75E+12,7.76E+12,8.04E+12,8.27E+12,8.21E+12,9.01E+12,9.55E+12,1.03E+13,1.10E+13,1.17E+13,1.23E+13,1.31E+13,1.45E+13,1.65E+13,1.84E+13,2.06E+13,2.34E+13,2.66E+13,3.02E+13,3.42E+13,3.83E+13,4.22E+13,4.66E+13,5.11E+13,5.40E+13,5.79E+13,6.28E+13,6.80E+13,7.27E+13,7.70E+13,8.17E+13,8.68E+13,9.25E+13,8.42E+13,7.40E+13,7.70E+13,7.78E+13,7.70E+13
I,A,USA,WB_WDI_NY_GDP_MKTP_KD_ZG,_T,_T,_T,PC_A,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United States,GDP growth (annual %),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,0.216606498,3.29272245,5.255501958,5.645679763,-0.540550193,-0.205619191,5.388033918,4.624186506,5.535206482,3.165988218,-0.256775731,2.537701268,-1.803013789,4.583790984,7.236453165,4.169575347,3.462655057,3.454629669,4.176982387,3.672237844,1.885965582,-0.108312882,3.522497173,2.751795867,4.02902273,2.684430732,3.772772691,4.447127936,4.483133354,4.788425047,4.077585757,0.955538348,1.700447326,2.795605963,3.847771696,3.483549936,2.784539637,2.003858298,0.11358725,-2.57650023,2.695192577,1.564406858,2.289113387,2.117830098,2.523819814,2.945550455,1.819451478,2.457622299,2.966505069,2.583825334,-2.16302914,6.055052932,2.51237532,2.887556007,2.793001277
I,A,UKR,WB_WDI_GB_XPD_RSDV_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ukraine,Research and development expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1923,1.06993,0.96968,0.92904,0.98944,0.96269,1.07166,1.04392,0.99518,0.91403,0.81869,0.80991,0.82596,0.80279,0.7109,0.72363,0.733,0.65034,0.61477,0.48339,0.44879,0.47113,0.43384,0.40318,0.38478,0.32673,0.32653,
I,A,FRA,WB_WDI_EN_GHG_CO2_RT_GDP_PP_KD,_T,_T,_T,KG_CO2E_PPP,NUMBER,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Total,Not Applicable,Number (real number),Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170941609,0.179843021,0.171365366,0.163457905,0.157831787,0.158033444,0.161845809,0.154558394,0.15785758,0.150337431,0.14329253,0.142066358,0.138688243,0.139044308,0.135511804,0.133739185,0.126773771,0.121417452,0.118695907,0.118111295,0.118092777,0.111130369,0.11133329,0.108997387,0.097969898,0.098478261,0.098408675,0.097533408,0.09307614,0.089658934,0.086121711,0.08888891,0.084072064,0.076542071,0.073058492
I,A,FIN,WB_WDI_NE_GDI_FTOT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Finland,Gross fixed capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,27.90965226,29.22253899,29.67981333,30.64686865,31.78185467,33.47365025,29.90576133,29.19157711,25.88823594,25.2138858,27.31729055,27.12750585,27.42335016,27.80291604,26.33134987,26.66208673,26.14078754,26.9270541,28.17922278,30.56267176,29.67767468,25.87069828,22.2253674,19.17182572,18.67374181,19.29733683,20.52423586,21.36975913,22.21770142,22.44893134,23.0668837,22.87761128,21.6087308,21.78836495,22.26015963,22.920943,22.76858285,24.19717843,24.49537459,22.9565026,22.82098572,22.90860337,23.31493477,22.33153314,21.71674237,21.41993986,23.05242517,23.68917608,24.59326017,24.42079843,24.65617822,24.42073612,24.6641742,23.33973494,21.99497759
I,A,IRL,WB_WDI_NE_GDI_FTOT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Ireland,Gross fixed capital formation (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,22.47354919,23.3655494,23.39212765,24.95685355,24.33628638,22.4564295,24.7174561,24.46784902,27.33050011,30.12900214,28.26018753,29.29863916,26.19280493,22.85866147,21.17786799,18.80952218,17.76587032,16.79231553,17.09160442,17.82829767,19.21223365,17.58909204,17.30361146,15.90800143,16.98154815,18.0715462,19.8192153,21.04640572,22.52567405,24.15987572,23.74204838,23.93639095,23.59308667,24.91107206,26.95025164,29.82892664,30.98669163,28.70708245,24.84211873,21.16312455,17.59138556,16.5650712,19.5031733,18.27556673,20.19171328,24.28158498,34.11093342,32.47545036,27.89889686,53.21066286,41.38781126,22.07773191,21.14405953,24.88827085,17.34801433
I,A,CAN,WB_WDI_NV_IND_MANF_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Canada,"Manufacturing, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.04474608,16.2531272,17.07630688,17.02443713,16.03874062,15.70905941,14.66325348,14.29554309,13.37476162,12.58334035,11.90294487,10.61151209,10.06119641,10.02715411,9.955396173,10.02016741,9.588492358,9.426150824,9.975422544,9.928004135,9.684575788,9.866071588,9.299638696,9.015476513,9.254543117,,,
I,A,GBR,WB_WDI_NE_TRD_GNFS_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,United Kingdom,Trade (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,43.00430846,42.65022182,41.58397743,47.44702776,58.74106574,52.75854549,57.42088297,58.93126525,54.98507733,54.66076279,51.31028026,49.3910296,49.61354345,50.81331482,55.40829409,54.95088144,50.52782012,49.89487351,47.36032196,48.67701337,48.24982645,45.31566008,46.30594671,49.74819678,51.88610701,50.8300767,52.05760889,50.70456184,49.14090889,49.46839052,52.33802123,52.63423673,51.2361821,50.0681187,50.28855218,52.54427404,56.70477917,52.7493525,56.43655011,54.65373011,59.05118022,63.32406157,61.96887045,61.71953952,58.82102283,57.12504461,59.83953151,63.18992458,64.9097722,65.00356642,59.1598893,58.53838629,69.19892644,64.99238417,62.84016053
I,A,THA,WB_WDI_NY_GDP_MINR_RT_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Thailand,Mineral rents (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,0.054002157,0.00319877,0.005069106,0.033652451,0.602330529,0.080132983,0.144894543,0.478576148,0.613661647,0.832518949,0.737790885,0.404095195,0.310513502,0.250660839,0.253727869,0.229910019,0.025134135,0.041741039,0.492231941,0.399336409,0.179166832,0.024365745,0.025826132,0.006259864,0.009698711,0.002290491,0.003577923,0.00324842,0.003120171,0.003674482,0.00208047,8.47E-04,0.013766051,0.009879488,0.012964878,0.023104797,0.045651173,0.081804235,0.085386548,0.038736598,0.055879198,0.043854678,0.041572176,0.02726611,0.021554141,0.011357372,0.014780058,2.17E-04,1.33E-04,0,0,0,,,
I,A,GRC,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Greece,GDP per person employed (constant 2021 PPP $),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75022.80117,73981.2723,73287.64828,72894.42173,73565.49097,73206.64542,75606.86124,77607.07514,79474.58726,81757.56249,85677.84895,88312.20144,91760.99675,95881.94172,95676.63869,99525.4704,102267.8079,101121.5986,97953.35076,95319.80585,92857.2279,93763.3974,96669.29582,97329.1412,95437.6735,94014.62816,93242.60733,93072.97589,92661.45174,84377.67076,90794.82603,91638.30968,92145.88975,93068.36594
I,A,FRA,WB_WDI_NY_GNS_ICTR_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,France,Gross savings (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,26.19959973,26.01060754,25.80183705,25.86408059,25.84626632,25.07133748,22.60717802,21.32603015,20.91578086,20.72414297,20.67858701,21.96463003,21.8194049,23.06642323,23.56437743,23.57463313,23.2037794,22.54630924,21.29610895,21.3981034,21.97296683,21.79039897,22.75764361,23.7057061,24.28965146,23.71105367,23.78644061,22.57275207,22.0506952,22.43339067,22.43902503,23.07228887,23.53766855,23.25590085,20.80562929,20.96106119,21.942267,21.14456368,21.15272976,21.09220675,21.53109818,21.160725,21.61851713,21.89000567,23.48998985,20.78358564,23.45194663,22.49031167,21.74096775,21.43473386
I,A,ZWE,WB_WDI_FS_AST_PRVT_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Zimbabwe,Domestic credit to private sector (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,0.007725797,,1.631430554,0.690890724,3.992056061,10.48467884,11.99341673,12.13666463,15.70636724,19.4247209,25.07505531,12.37787307,15.28016941,18.70296438,21.80452325,21.22153561,24.78966636,21.54412533,26.58076803,24.81536848,16.16161783,21.56289645,27.72454606,84.81336967,53.16830695,17.04796859,14.94854882,,,,7.159091461,13.54368902,18.98339797,20.14072421,18.73192977,19.21034541,18.31574378,17.0984957,5.810054181,5.83026743,3.428021764,3.642132035,4.759521822,5.826323074,6.477697265,
I,A,VEN,WB_WDI_NV_SRV_TOTL_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,"Venezuela, RB","Services, value added (% of GDP)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,56.92237847,60.52200592,57.74512254,58.307695,60.59006211,57.07848143,44.99429763,53.47999119,55.41686405,57.28533261,60.16029812,54.92853945,53.86371415,56.1667625,58.45183817,61.05462457,37.417776,38.11359445,42.39181719,38.76415272,39.83188726,34.28794838,32.39490344,36.06559622,38.03733671,40.49631796,46.94454588,48.5300408,42.21935341,40.34434609,45.80918385,45.77831007,43.08184907,45.97681486,43.25207177,41.5241599,37.27535931,35.0708629,36.34933281,39.35262196,38.79836744,45.9130653,39.03186322,38.63664524,,,,,,,,,,,,,
I,A,MUS,WB_WDI_NY_GDP_PCAP_CD,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mauritius,GDP per capita (current US$),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,238.2510334,281.6830814,282.3423862,353.1135476,297.2843802,305.4769728,295.9550417,304.1639496,258.7340519,272.7132562,271.338747,299.6048018,373.9965702,467.4802185,762.9407587,754.8332815,787.098226,905.9496387,1102.347537,1292.20143,1187.351571,1180.840709,1101.159205,1103.091246,1041.832524,1068.673593,1441.714528,1839.791096,2073.592388,2103.488027,2539.928465,2705.266482,3013.237063,3013.833138,3240.386247,3648.016496,3951.944946,3695.736688,3641.621426,3745.696251,3981.983432,3908.556949,4073.060531,4858.265755,5460.608002,5354.029743,5784.224919,6677.349624,8140.508086,7426.886456,8113.176707,9324.242323,9421.525141,9877.13866,10490.33156,9630.543784,10095.12256,10986.70341,11818.74806,11568.25334,9135.847738,9177.71196,10246.50175,11269.96845,11990.77989
I,A,IND,WB_WDI_SE_XPD_SECO_PC_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,India,"Government expenditure per student, secondary (% of GDP per capita)",Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36353,25.33873,23.94886,,20.30911,18.33907,17.26857,16.74737,,,13.59323,14.1265,15.22846,15.71915,16.8546,,,,,,,,,,,
I,A,CHN,WB_WDI_GB_XPD_RSDV_GD_ZS,_T,_T,_T,PT_GDP,RATIO,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,China,Research and development expenditure (% of GDP),Total,Not Applicable,Ratio,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56324,0.63873,0.64689,0.74963,0.89316,0.94033,1.05786,1.12037,1.21498,1.30792,1.36854,1.37369,1.44592,1.6648,1.71372,1.78034,1.91214,1.99786,2.02243,2.05701,2.10033,2.11603,2.14058,2.24463,2.40666,2.4326,2.55518,,
I,A,MUS,WB_WDI_NY_GDP_MKTP_KN,_T,_T,_T,XDC_K,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Mauritius,GDP (constant LCU),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,3.55E+10,4.36E+10,4.39E+10,5.00E+10,4.66E+10,4.81E+10,4.64E+10,4.84E+10,4.51E+10,4.73E+10,4.71E+10,4.91E+10,5.32E+10,5.96E+10,6.48E+10,6.54E+10,8.10E+10,8.63E+10,8.96E+10,9.27E+10,8.34E+10,8.83E+10,9.32E+10,9.35E+10,9.79E+10,1.05E+11,1.15E+11,1.25E+11,1.34E+11,1.40E+11,1.50E+11,1.56E+11,1.66E+11,1.75E+11,1.82E+11,1.90E+11,2.01E+11,2.12E+11,2.25E+11,2.31E+11,2.50E+11,2.58E+11,2.62E+11,2.78E+11,2.90E+11,2.95E+11,3.09E+11,3.27E+11,3.45E+11,3.56E+11,3.72E+11,3.87E+11,4.00E+11,4.14E+11,4.30E+11,4.45E+11,4.63E+11,4.81E+11,5.00E+11,5.15E+11,4.40E+11,4.55E+11,4.94E+11,5.19E+11,5.44E+11
I,A,THA,WB_WDI_EG_GDP_PUSE_KO_PP,_T,_T,_T,USD,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Thailand,GDP per unit of energy use (PPP $ per kg of oil equivalent),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.746354118,5.952999449,6.176104287,6.488878537,6.475528042,6.557891027,6.309270967,6.125848002,6.102539447,6.059864029,6.321610772,6.499742759,6.33555558,6.397536564,6.460969465,6.740804998,7.1551064,7.467549438,7.553823704,7.578127656,7.524789911,7.758841513,8.039112176,7.827444266,7.976903503,8.170634165,8.398592494,8.839095399,9.670910354,10.03280129,10.16994402,10.95350432,11.91080903,12.70435036,
I,A,ISR,WB_WDI_SL_GDP_PCAP_EM_KD,_T,_T,_T,PPP_K_2021_PS,CUR,2,WB_WDI,P1Y,0,WB_WDI,PU,A,Annual,Israel,GDP per person employed (constant 2021 PPP $),Total,Not Applicable,Currency,Two,Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72566.47946,75111.1155,72980.60339,72788.18358,73826.62695,76380.64405,78541.04886,81321.87119,81574.78719,85093.50066,83819.49742,83958.09637,83744.1546,84911.1263,84785.84847,86703.41192,88440.04037,88012.07257,88729.62853,90462.78642,92797.30539,89877.15239,91483.24452,92108.3582,91850.97748,93527.55085,95341.86077,97067.50557,99127.41337,98141.98128,106291.2426,106857.282,104869.0155,103514.8683
